<2,<5,<10,>10%,>25%,>50%,>75%,total_voxels,avg_filled,med_filled,max,min,median,mean
0.07,0.19,0.36,0.44,0.27,0.17,0.14,1791,0.23,0.07,350,1,26,82.125
0.05,0.13,0.23,0.5,0.31,0.21,0.17,1597,0.27,0.1,350,1,36,96.0625
0.04,0.1,0.21,0.51,0.32,0.24,0.19,1485,0.29,0.11,350,1,37,102.4375
0.05,0.13,0.23,0.54,0.36,0.26,0.21,1404,0.32,0.13,350,1,45,110.8125
0.05,0.13,0.25,0.52,0.35,0.25,0.18,1512,0.3,0.11,350,1,39,104.875
0.04,0.11,0.23,0.54,0.34,0.25,0.2,1511,0.31,0.12,350,1,41,107.5625
0.04,0.12,0.18,0.54,0.35,0.25,0.2,1491,0.31,0.12,350,1,42,108.625
0.05,0.15,0.3,0.47,0.29,0.2,0.16,1796,0.26,0.09,350,1,30,90.4375
0.05,0.16,0.29,0.49,0.3,0.21,0.17,1696,0.27,0.1,350,1,34,96.125
0.05,0.12,0.18,0.54,0.36,0.23,0.18,1573,0.3,0.12,350,1,43,104.8125
0.03,0.1,0.19,0.53,0.35,0.23,0.17,1642,0.29,0.12,350,1,43,103.125
0.04,0.14,0.22,0.58,0.37,0.25,0.18,1606,0.31,0.14,350,1,49,108.625
0.04,0.13,0.25,0.54,0.37,0.25,0.19,1688,0.31,0.12,350,1,41,107.375
0.03,0.1,0.2,0.57,0.37,0.25,0.19,1664,0.31,0.14,350,1,50,110.125
0.04,0.14,0.3,0.51,0.34,0.22,0.16,1917,0.28,0.11,350,1,37,96.5625
0.05,0.15,0.3,0.51,0.35,0.24,0.17,1852,0.29,0.11,350,1,38,100.75
0.09,0.27,0.45,0.21,0.1,0.04,0.02,1201,0.09,0.03,350,1,12,32.09375
0.05,0.13,0.22,0.52,0.33,0.22,0.16,1899,0.28,0.11,350,1,40,98.6875
0.04,0.1,0.22,0.53,0.33,0.21,0.15,1970,0.27,0.12,350,1,41,96.0625
0.04,0.12,0.27,0.5,0.3,0.2,0.15,2132,0.26,0.1,350,1,34,90.625
0.03,0.1,0.16,0.62,0.36,0.23,0.17,1834,0.3,0.15,350,1,51,105.9375
0.04,0.11,0.24,0.5,0.31,0.2,0.15,2020,0.27,0.1,350,1,36,93.0625
0.03,0.09,0.2,0.49,0.3,0.2,0.15,1953,0.27,0.1,350,1,34,93.0625
0.04,0.12,0.24,0.47,0.29,0.19,0.14,1997,0.25,0.09,350,1,31,88.3125
0.04,0.12,0.29,0.46,0.29,0.19,0.15,1943,0.25,0.08,350,1,28,89.0
0.03,0.1,0.21,0.5,0.33,0.23,0.18,1736,0.29,0.1,350,1,35,100.25
0.04,0.09,0.19,0.55,0.37,0.24,0.18,1586,0.3,0.13,350,1,44,106.0625
0.03,0.1,0.25,0.48,0.32,0.21,0.17,1699,0.27,0.09,350,1,33,95.3125
0.04,0.1,0.22,0.5,0.32,0.23,0.17,1581,0.28,0.1,350,1,36,98.5
0.03,0.09,0.19,0.5,0.33,0.22,0.17,1569,0.28,0.1,350,1,35,99.0625
0.04,0.11,0.22,0.53,0.33,0.2,0.15,1668,0.27,0.11,350,1,39,95.1875
0.04,0.15,0.29,0.46,0.29,0.2,0.15,1923,0.25,0.09,350,1,30,89.1875
0.04,0.12,0.23,0.47,0.31,0.21,0.16,1946,0.27,0.09,350,1,31,93.9375
0.04,0.13,0.26,0.45,0.29,0.2,0.15,2154,0.25,0.08,350,1,28,88.1875
0.06,0.16,0.29,0.45,0.29,0.19,0.14,2214,0.24,0.08,350,1,27,85.375
0.05,0.15,0.25,0.52,0.3,0.19,0.14,2044,0.25,0.11,350,1,39,89.125
0.05,0.13,0.21,0.54,0.32,0.19,0.14,1931,0.27,0.12,350,1,41,93.0
0.05,0.11,0.2,0.52,0.29,0.18,0.13,2025,0.25,0.11,350,1,38,87.9375
0.04,0.12,0.2,0.56,0.32,0.19,0.14,1859,0.27,0.13,350,1,46,94.3125
0.04,0.12,0.21,0.55,0.33,0.2,0.14,1868,0.27,0.13,350,1,46,95.9375
0.04,0.12,0.21,0.55,0.35,0.21,0.15,1812,0.28,0.13,350,1,46,98.8125
0.04,0.11,0.19,0.56,0.35,0.23,0.16,1793,0.29,0.13,350,1,46,101.4375
0.04,0.12,0.21,0.55,0.34,0.22,0.16,1854,0.29,0.13,350,1,44,100.3125
0.05,0.14,0.22,0.51,0.31,0.21,0.15,2025,0.27,0.11,350,1,37,94.1875
0.04,0.13,0.22,0.52,0.33,0.22,0.16,1954,0.28,0.11,350,1,39,98.0625
0.05,0.14,0.25,0.52,0.33,0.23,0.17,1946,0.28,0.11,350,1,40,99.3125
0.06,0.15,0.23,0.5,0.33,0.21,0.17,2017,0.28,0.1,350,1,35,96.8125
0.06,0.15,0.24,0.51,0.32,0.22,0.17,1978,0.28,0.11,350,1,37,97.3125
0.05,0.15,0.24,0.5,0.31,0.21,0.16,2021,0.27,0.1,350,1,36,93.875
0.06,0.17,0.3,0.46,0.28,0.18,0.14,2205,0.24,0.08,350,1,28,85.0625
0.07,0.19,0.3,0.43,0.26,0.16,0.11,2404,0.22,0.07,350,1,26,76.0
0.06,0.16,0.26,0.44,0.28,0.17,0.11,2334,0.23,0.08,350,1,28,79.625
0.05,0.13,0.22,0.49,0.3,0.18,0.13,2233,0.25,0.1,350,1,35,87.25
0.05,0.14,0.23,0.46,0.28,0.17,0.13,2470,0.24,0.09,350,1,30,83.1875
0.06,0.15,0.27,0.46,0.29,0.18,0.12,2551,0.24,0.08,350,1,29,83.9375
0.05,0.15,0.27,0.48,0.3,0.18,0.13,2543,0.25,0.09,350,1,33,86.375
0.1,0.3,0.51,0.16,0.04,0.01,0.01,1500,0.06,0.03,350,1,9,20.859375
0.05,0.14,0.24,0.48,0.3,0.18,0.14,2378,0.25,0.09,350,1,32,87.75
0.05,0.13,0.23,0.46,0.29,0.19,0.14,2293,0.25,0.09,350,1,31,87.1875
0.06,0.14,0.24,0.44,0.27,0.17,0.13,2377,0.23,0.08,350,1,27,81.125
0.07,0.18,0.35,0.4,0.23,0.13,0.1,2723,0.2,0.06,350,1,22,68.375
0.09,0.22,0.37,0.37,0.22,0.13,0.09,2797,0.19,0.05,350,1,19,65.9375
0.07,0.2,0.36,0.38,0.24,0.15,0.11,2859,0.2,0.05,350,1,19,70.625
0.07,0.18,0.34,0.45,0.28,0.18,0.13,2575,0.23,0.07,350,1,25,82.25
0.05,0.15,0.25,0.45,0.3,0.2,0.14,2396,0.25,0.08,350,1,27,88.125
0.05,0.15,0.27,0.46,0.28,0.18,0.13,2452,0.24,0.08,350,1,29,84.875
0.06,0.17,0.25,0.49,0.29,0.18,0.13,2393,0.24,0.1,350,1,34,85.5
0.06,0.16,0.32,0.45,0.27,0.17,0.12,2581,0.23,0.08,350,1,27,80.0625
0.06,0.15,0.27,0.46,0.29,0.18,0.13,2467,0.24,0.08,350,1,29,84.6875
0.07,0.2,0.33,0.45,0.28,0.17,0.12,2569,0.23,0.08,350,1,28,80.625
0.07,0.18,0.29,0.47,0.3,0.18,0.13,2418,0.24,0.09,350,1,31,85.625
0.06,0.15,0.27,0.47,0.3,0.2,0.14,2330,0.25,0.09,350,1,31,88.8125
0.07,0.19,0.34,0.44,0.28,0.18,0.13,2500,0.23,0.07,350,1,24,82.125
0.06,0.18,0.3,0.44,0.28,0.17,0.13,2367,0.23,0.07,350,1,26,81.875
0.06,0.17,0.29,0.43,0.26,0.18,0.13,2333,0.23,0.08,350,1,27,80.0625
0.06,0.16,0.28,0.41,0.25,0.17,0.12,2308,0.22,0.07,350,1,25,77.8125
0.06,0.18,0.34,0.36,0.22,0.14,0.1,2538,0.19,0.05,350,1,18,67.5
0.07,0.17,0.29,0.39,0.23,0.14,0.1,2458,0.2,0.06,350,1,22,71.625
0.07,0.18,0.32,0.41,0.22,0.15,0.11,2559,0.2,0.07,350,1,25,71.625
0.07,0.21,0.36,0.37,0.21,0.13,0.09,2880,0.19,0.05,350,1,19,65.0
0.07,0.18,0.3,0.41,0.23,0.14,0.1,2761,0.2,0.07,350,1,24,70.0
0.06,0.17,0.28,0.42,0.23,0.14,0.1,2835,0.21,0.07,350,1,25,72.25
0.05,0.16,0.26,0.45,0.25,0.15,0.1,2689,0.22,0.09,350,1,30,75.5625
0.06,0.18,0.3,0.39,0.23,0.13,0.09,2929,0.19,0.07,350,1,23,67.875
0.07,0.19,0.31,0.44,0.25,0.14,0.09,2693,0.21,0.07,350,1,26,72.125
0.06,0.19,0.32,0.39,0.22,0.13,0.08,2970,0.19,0.06,350,1,22,64.875
0.07,0.2,0.34,0.35,0.2,0.11,0.08,3146,0.17,0.05,350,1,19,60.34375
0.07,0.2,0.31,0.38,0.21,0.12,0.08,2967,0.18,0.07,350,1,23,64.0625
0.06,0.19,0.32,0.4,0.21,0.12,0.08,2963,0.18,0.06,350,1,22,63.84375
0.06,0.18,0.3,0.41,0.21,0.12,0.08,2772,0.18,0.07,350,1,25,64.4375
0.08,0.21,0.33,0.39,0.2,0.11,0.07,2896,0.18,0.06,350,1,22,61.625
0.07,0.2,0.33,0.37,0.2,0.11,0.07,2957,0.17,0.06,350,1,21,60.8125
0.07,0.18,0.29,0.44,0.24,0.13,0.08,2607,0.2,0.08,350,1,27,69.3125
0.05,0.14,0.24,0.47,0.27,0.14,0.09,2477,0.21,0.09,350,1,32,75.25
0.06,0.17,0.27,0.45,0.27,0.14,0.09,2478,0.21,0.08,350,1,29,74.4375
0.14,0.38,0.56,0.16,0.06,0.03,0.02,1267,0.07,0.02,350,1,7,25.15625
0.07,0.19,0.34,0.39,0.23,0.14,0.11,2364,0.2,0.06,350,1,22,70.6875
0.08,0.24,0.39,0.35,0.21,0.13,0.09,2586,0.18,0.05,350,1,16,63.03125
0.08,0.24,0.39,0.34,0.2,0.12,0.09,2511,0.18,0.05,350,1,16,61.59375
0.09,0.22,0.36,0.35,0.21,0.13,0.09,2214,0.18,0.05,350,1,18,64.625
0.09,0.22,0.4,0.34,0.21,0.13,0.1,2159,0.18,0.04,350,1,14,63.875
0.08,0.23,0.36,0.4,0.24,0.16,0.12,1820,0.22,0.06,350,1,20,75.5
0.08,0.22,0.38,0.34,0.21,0.14,0.11,2013,0.19,0.05,350,1,16,66.9375
0.09,0.23,0.35,0.42,0.25,0.17,0.13,1683,0.22,0.06,350,1,22,78.0625
0.09,0.26,0.44,0.32,0.21,0.14,0.1,2048,0.18,0.04,350,1,13,63.40625
0.08,0.22,0.4,0.33,0.21,0.15,0.1,1996,0.19,0.04,350,1,14,65.625
0.05,0.16,0.31,0.4,0.24,0.16,0.12,1804,0.22,0.07,350,1,23,76.0625
0.06,0.17,0.28,0.43,0.25,0.16,0.12,1941,0.22,0.08,350,1,27,78.125
0.05,0.15,0.25,0.45,0.28,0.17,0.13,1992,0.24,0.08,350,1,27,82.5
0.06,0.17,0.31,0.45,0.28,0.18,0.12,2136,0.23,0.07,350,1,26,81.75
0.05,0.14,0.25,0.49,0.31,0.2,0.13,2045,0.25,0.09,350,1,33,88.75
0.07,0.17,0.29,0.48,0.29,0.18,0.12,2227,0.24,0.09,350,1,32,83.625
0.05,0.15,0.29,0.46,0.3,0.18,0.13,2243,0.24,0.08,350,1,29,84.375
0.07,0.19,0.33,0.45,0.29,0.18,0.13,2303,0.24,0.08,350,1,27,82.5625
0.06,0.16,0.28,0.45,0.28,0.18,0.12,2263,0.23,0.08,350,1,28,82.0
0.06,0.16,0.28,0.42,0.25,0.15,0.11,2359,0.22,0.07,350,1,24,75.3125
0.07,0.21,0.36,0.39,0.23,0.14,0.1,2477,0.2,0.05,350,1,19,69.625
0.09,0.22,0.38,0.38,0.22,0.13,0.1,2578,0.19,0.05,350,1,17,66.5
0.08,0.22,0.36,0.4,0.24,0.15,0.11,2425,0.21,0.06,350,1,21,71.75
0.06,0.16,0.28,0.44,0.29,0.18,0.12,2213,0.24,0.08,350,1,27,83.5625
0.05,0.15,0.25,0.49,0.3,0.19,0.13,2156,0.25,0.1,350,1,34,87.75
0.07,0.19,0.32,0.45,0.28,0.16,0.11,2446,0.22,0.07,350,1,26,77.5625
0.06,0.19,0.31,0.41,0.25,0.15,0.1,2570,0.21,0.07,350,1,23,72.75
0.09,0.24,0.4,0.35,0.22,0.14,0.1,2912,0.19,0.05,350,1,17,65.125
0.08,0.22,0.37,0.36,0.22,0.13,0.09,3009,0.19,0.05,350,1,18,65.5625
0.09,0.22,0.36,0.36,0.2,0.13,0.09,3128,0.18,0.05,350,1,19,63.25
0.07,0.19,0.31,0.37,0.2,0.12,0.09,3135,0.18,0.06,350,1,21,63.59375
0.08,0.19,0.29,0.41,0.21,0.12,0.08,3129,0.18,0.07,350,1,25,64.1875
0.07,0.22,0.38,0.32,0.16,0.08,0.06,3944,0.14,0.04,350,1,15,50.375
0.09,0.22,0.39,0.32,0.15,0.08,0.06,4059,0.14,0.04,350,1,15,49.375
0.07,0.19,0.32,0.36,0.16,0.09,0.06,3665,0.16,0.06,350,1,21,54.34375
0.07,0.2,0.31,0.37,0.17,0.09,0.06,3509,0.16,0.07,350,1,24,55.75
0.06,0.19,0.32,0.34,0.17,0.09,0.07,3606,0.16,0.06,350,1,20,55.25
0.07,0.2,0.35,0.34,0.17,0.1,0.07,3640,0.16,0.05,350,1,19,54.90625
0.09,0.2,0.32,0.38,0.19,0.11,0.08,3406,0.17,0.07,350,1,23,60.09375
0.15,0.4,0.6,0.14,0.04,0.02,0.01,1668,0.06,0.02,350,1,6,21.09375
0.08,0.23,0.39,0.32,0.19,0.12,0.09,3313,0.17,0.04,350,1,15,60.5625
