<2,<5,<10,>10%,>25%,>50%,>75%,total_voxels,avg_filled,med_filled,max,min,median,mean
0.05,0.15,0.24,0.06,0.02,0.01,0.0,1954,0.03,0.01,4000,1,38,127.6875
0.06,0.14,0.23,0.06,0.02,0.01,0.0,1926,0.03,0.01,4000,1,38,129.0
0.06,0.16,0.26,0.06,0.02,0.01,0.0,2047,0.03,0.01,4000,1,37,121.125
0.07,0.18,0.29,0.06,0.02,0.01,0.0,2185,0.03,0.01,4000,1,30,117.625
0.07,0.21,0.33,0.05,0.02,0.01,0.0,2623,0.02,0.01,4000,1,21,99.5625
0.07,0.2,0.3,0.06,0.02,0.01,0.01,2315,0.03,0.01,4000,1,29,124.9375
0.09,0.22,0.35,0.05,0.02,0.01,0.01,2760,0.03,0.01,4000,1,21,113.4375
0.1,0.24,0.37,0.05,0.02,0.01,0.01,2853,0.03,0.0,4000,1,19,113.625
0.08,0.23,0.36,0.05,0.02,0.01,0.01,2985,0.03,0.01,4000,1,20,108.5
0.06,0.17,0.28,0.05,0.01,0.0,0.0,2622,0.03,0.01,4000,1,31,104.25
0.08,0.2,0.32,0.05,0.01,0.01,0.0,2708,0.03,0.01,4000,1,28,103.875
0.07,0.18,0.29,0.05,0.01,0.01,0.0,2756,0.03,0.01,4000,1,28,102.1875
0.07,0.18,0.29,0.05,0.01,0.01,0.0,2742,0.03,0.01,4000,1,27,103.4375
0.06,0.17,0.27,0.05,0.01,0.01,0.0,2715,0.03,0.01,4000,1,30,103.0625
0.07,0.18,0.28,0.06,0.01,0.01,0.0,2595,0.03,0.01,4000,1,32,108.9375
0.06,0.19,0.29,0.05,0.01,0.01,0.0,2796,0.03,0.01,4000,1,28,102.75
0.07,0.19,0.3,0.05,0.01,0.01,0.0,2862,0.03,0.01,4000,1,26,100.0625
0.15,0.38,0.58,0.02,0.01,0.01,0.0,1744,0.01,0.0,4000,1,7,44.21875
0.08,0.2,0.3,0.04,0.01,0.01,0.0,2665,0.03,0.01,4000,1,25,101.8125
0.07,0.18,0.32,0.05,0.02,0.01,0.01,2964,0.03,0.01,4000,1,22,108.375
0.07,0.19,0.3,0.05,0.02,0.01,0.01,2909,0.03,0.01,4000,1,24,109.75
0.07,0.2,0.32,0.05,0.01,0.01,0.0,2888,0.03,0.01,4000,1,25,101.125
0.07,0.18,0.29,0.05,0.02,0.01,0.0,2983,0.02,0.01,4000,1,22,99.0625
0.07,0.19,0.34,0.05,0.02,0.0,0.0,3275,0.02,0.0,4000,1,18,91.3125
0.07,0.19,0.3,0.05,0.02,0.01,0.0,2895,0.03,0.01,4000,1,25,103.4375
0.06,0.17,0.27,0.05,0.02,0.01,0.0,2880,0.03,0.01,4000,1,26,104.375
0.06,0.16,0.27,0.06,0.02,0.01,0.0,2798,0.03,0.01,4000,1,28,107.5625
0.05,0.16,0.26,0.06,0.02,0.01,0.0,2760,0.03,0.01,4000,1,29,108.625
0.06,0.16,0.27,0.07,0.02,0.0,0.0,2735,0.03,0.01,4000,1,27,111.5
0.05,0.15,0.26,0.06,0.02,0.0,0.0,2729,0.03,0.01,4000,1,23,108.4375
0.06,0.17,0.27,0.07,0.02,0.01,0.0,2604,0.03,0.01,4000,1,26,113.625
0.06,0.15,0.26,0.07,0.02,0.01,0.0,2503,0.03,0.01,4000,1,29,116.625
0.05,0.15,0.25,0.07,0.02,0.01,0.0,2406,0.03,0.01,4000,1,33,121.3125
0.06,0.15,0.25,0.07,0.02,0.01,0.0,2453,0.03,0.01,4000,1,33,119.25
0.05,0.17,0.27,0.07,0.02,0.01,0.0,2479,0.03,0.01,4000,1,31,117.875
0.06,0.17,0.29,0.07,0.01,0.0,0.0,2624,0.03,0.01,4000,1,26,111.5
0.07,0.18,0.3,0.06,0.01,0.01,0.0,2676,0.03,0.01,4000,1,26,110.25
0.06,0.17,0.28,0.05,0.01,0.01,0.0,2785,0.03,0.01,4000,1,25,106.1875
0.07,0.17,0.28,0.05,0.01,0.01,0.0,2762,0.03,0.01,4000,1,28,106.6875
0.06,0.17,0.28,0.05,0.02,0.01,0.0,2841,0.03,0.01,4000,1,25,105.9375
0.05,0.15,0.25,0.06,0.02,0.01,0.0,2690,0.03,0.01,4000,1,29,113.5625
0.05,0.15,0.26,0.06,0.02,0.01,0.0,2653,0.03,0.01,4000,1,31,118.375
0.06,0.15,0.26,0.06,0.02,0.01,0.0,2719,0.03,0.01,4000,1,28,115.6875
0.06,0.17,0.27,0.05,0.02,0.01,0.0,2968,0.03,0.01,4000,1,23,105.5
0.05,0.16,0.27,0.05,0.01,0.01,0.0,3157,0.02,0.01,4000,1,23,97.875
0.05,0.16,0.28,0.05,0.01,0.01,0.0,3288,0.02,0.01,4000,1,23,98.6875
0.06,0.18,0.27,0.05,0.01,0.01,0.0,3263,0.03,0.01,4000,1,23,100.8125
0.07,0.17,0.28,0.04,0.01,0.01,0.01,3193,0.03,0.01,4000,1,25,103.375
0.06,0.17,0.28,0.04,0.02,0.01,0.0,3077,0.03,0.01,4000,1,29,108.0625
0.06,0.19,0.3,0.04,0.01,0.0,0.0,3361,0.02,0.01,4000,1,23,91.125
0.07,0.17,0.28,0.04,0.01,0.01,0.01,2990,0.03,0.01,4000,1,24,101.125
0.07,0.19,0.31,0.04,0.01,0.01,0.01,2784,0.03,0.01,4000,1,23,101.5
0.07,0.19,0.32,0.05,0.02,0.01,0.01,2528,0.03,0.01,4000,1,20,110.5625
0.08,0.2,0.36,0.04,0.01,0.01,0.01,2978,0.02,0.0,4000,1,17,96.6875
0.07,0.18,0.29,0.05,0.02,0.01,0.0,3018,0.03,0.01,4000,1,26,100.8125
0.07,0.19,0.32,0.04,0.01,0.0,0.0,3488,0.02,0.01,4000,1,21,88.3125
0.06,0.17,0.28,0.04,0.02,0.01,0.01,3291,0.03,0.01,4000,1,26,103.875
0.11,0.32,0.53,0.02,0.01,0.01,0.01,1574,0.01,0.0,4000,1,9,52.40625
0.05,0.16,0.3,0.05,0.02,0.01,0.01,2897,0.03,0.01,4000,1,24,108.9375
0.06,0.17,0.3,0.05,0.01,0.01,0.01,2762,0.03,0.01,4000,1,26,112.8125
0.04,0.14,0.27,0.06,0.02,0.01,0.01,2719,0.03,0.01,4000,1,28,115.3125
0.06,0.17,0.3,0.06,0.01,0.01,0.0,2859,0.03,0.01,4000,1,25,106.0625
0.06,0.16,0.3,0.06,0.01,0.01,0.0,2772,0.03,0.01,4000,1,23,106.1875
0.08,0.2,0.38,0.05,0.01,0.01,0.0,3157,0.02,0.0,4000,1,17,95.9375
0.07,0.18,0.31,0.06,0.02,0.01,0.0,2853,0.03,0.01,4000,1,23,106.3125
0.06,0.18,0.34,0.06,0.02,0.01,0.0,3156,0.02,0.0,4000,1,18,95.5
0.06,0.15,0.28,0.06,0.02,0.01,0.0,2822,0.03,0.01,4000,1,23,106.0
0.08,0.22,0.38,0.06,0.02,0.01,0.0,3117,0.02,0.0,4000,1,17,96.125
0.06,0.16,0.3,0.06,0.02,0.01,0.0,2684,0.03,0.01,4000,1,27,108.0625
0.06,0.18,0.28,0.06,0.01,0.01,0.0,2660,0.03,0.01,4000,1,28,107.0
0.06,0.16,0.26,0.06,0.02,0.01,0.0,2578,0.03,0.01,4000,1,34,110.875
0.07,0.18,0.28,0.05,0.01,0.01,0.0,2725,0.03,0.01,4000,1,27,102.9375
0.07,0.17,0.27,0.06,0.02,0.01,0.0,2438,0.03,0.01,4000,1,36,117.8125
0.06,0.17,0.27,0.06,0.02,0.01,0.0,2541,0.03,0.01,4000,1,29,111.8125
0.07,0.19,0.31,0.06,0.02,0.0,0.0,2730,0.03,0.01,4000,1,23,104.375
0.08,0.19,0.31,0.06,0.02,0.01,0.0,2502,0.03,0.01,4000,1,28,115.0625
0.08,0.24,0.41,0.06,0.02,0.01,0.0,2746,0.03,0.0,4000,1,15,106.0625
0.07,0.23,0.35,0.07,0.03,0.01,0.0,2260,0.03,0.01,4000,1,21,126.9375
0.08,0.19,0.31,0.09,0.03,0.01,0.01,1876,0.04,0.01,4000,1,26,158.125
0.06,0.16,0.28,0.1,0.04,0.02,0.01,1741,0.04,0.01,4000,1,29,172.125
0.07,0.19,0.36,0.1,0.04,0.02,0.01,1842,0.04,0.01,4000,1,26,165.875
0.05,0.13,0.24,0.12,0.05,0.02,0.02,1583,0.05,0.01,4000,1,36,210.5
0.04,0.11,0.21,0.14,0.06,0.02,0.01,1479,0.06,0.01,4000,1,37,226.375
0.04,0.14,0.23,0.14,0.06,0.02,0.02,1384,0.06,0.01,4000,1,45,246.25
0.05,0.13,0.24,0.13,0.05,0.02,0.02,1488,0.06,0.01,4000,1,39,228.875
0.04,0.11,0.22,0.12,0.05,0.02,0.01,1516,0.05,0.01,4000,1,43,217.25
0.04,0.12,0.19,0.12,0.06,0.02,0.01,1509,0.05,0.01,4000,1,43,216.0
0.05,0.15,0.3,0.11,0.04,0.02,0.01,1807,0.04,0.01,4000,1,30,179.0
0.06,0.16,0.29,0.11,0.04,0.02,0.01,1742,0.05,0.01,4000,1,35,185.75
0.05,0.12,0.18,0.12,0.05,0.02,0.01,1588,0.05,0.01,4000,1,43,202.625
0.04,0.1,0.19,0.11,0.04,0.01,0.01,1673,0.05,0.01,4000,1,41,189.875
0.04,0.13,0.21,0.12,0.04,0.02,0.01,1633,0.05,0.01,4000,1,48,196.0
0.04,0.13,0.25,0.12,0.04,0.01,0.01,1719,0.05,0.01,4000,1,41,189.375
0.03,0.1,0.19,0.12,0.04,0.02,0.01,1663,0.05,0.01,4000,1,49,194.5
0.04,0.14,0.3,0.1,0.03,0.01,0.01,1902,0.04,0.01,4000,1,37,167.875
0.05,0.15,0.3,0.1,0.03,0.01,0.01,1849,0.04,0.01,4000,1,38,173.875
0.08,0.26,0.44,0.01,0.0,0.0,0.0,1213,0.01,0.0,4000,1,12,37.625
0.05,0.14,0.24,0.09,0.03,0.01,0.01,1938,0.04,0.01,4000,1,37,161.25
0.04,0.11,0.23,0.09,0.03,0.01,0.01,2018,0.04,0.01,4000,1,39,156.75
0.04,0.14,0.27,0.09,0.03,0.01,0.01,2140,0.04,0.01,4000,1,34,148.75
0.04,0.11,0.18,0.1,0.03,0.01,0.01,1876,0.04,0.01,4000,1,49,166.625
0.04,0.1,0.23,0.1,0.03,0.01,0.01,2052,0.04,0.01,4000,1,37,161.625
0.03,0.09,0.19,0.1,0.04,0.01,0.01,1941,0.04,0.01,4000,1,37,169.375
0.04,0.11,0.24,0.09,0.03,0.01,0.01,2007,0.04,0.01,4000,1,33,157.875
0.04,0.12,0.28,0.1,0.03,0.01,0.01,1938,0.04,0.01,4000,1,32,164.125
0.03,0.11,0.21,0.11,0.04,0.01,0.01,1779,0.05,0.01,4000,1,33,184.25
0.04,0.1,0.2,0.11,0.05,0.01,0.01,1649,0.05,0.01,4000,1,42,195.625
0.03,0.1,0.25,0.11,0.04,0.02,0.01,1747,0.05,0.01,4000,1,33,184.375
0.04,0.1,0.22,0.12,0.05,0.02,0.01,1621,0.05,0.01,4000,1,35,200.0
0.03,0.09,0.19,0.11,0.05,0.02,0.01,1582,0.05,0.01,4000,1,34,200.875
0.04,0.11,0.23,0.09,0.04,0.02,0.01,1702,0.05,0.01,4000,1,37,187.5
0.04,0.15,0.29,0.09,0.04,0.02,0.01,1933,0.04,0.01,4000,1,29,171.625
0.04,0.12,0.22,0.11,0.03,0.01,0.01,1940,0.04,0.01,4000,1,30,175.125
0.04,0.13,0.26,0.1,0.03,0.01,0.0,2200,0.04,0.01,4000,1,28,147.125
0.07,0.17,0.29,0.09,0.03,0.01,0.0,2262,0.04,0.01,4000,1,27,141.625
0.05,0.14,0.25,0.09,0.03,0.01,0.0,2056,0.04,0.01,4000,1,38,153.625
0.06,0.13,0.21,0.09,0.03,0.01,0.01,1957,0.04,0.01,4000,1,42,157.0
0.05,0.12,0.2,0.08,0.03,0.01,0.01,2042,0.04,0.01,4000,1,38,148.5
0.04,0.12,0.19,0.09,0.03,0.01,0.01,1895,0.04,0.01,4000,1,46,159.625
0.04,0.13,0.22,0.09,0.03,0.01,0.01,1880,0.04,0.01,4000,1,46,161.625
0.04,0.12,0.21,0.1,0.03,0.01,0.01,1820,0.04,0.01,4000,1,46,165.25
0.04,0.12,0.2,0.1,0.03,0.01,0.01,1791,0.04,0.01,4000,1,43,167.0
0.04,0.13,0.21,0.11,0.03,0.01,0.01,1840,0.04,0.01,4000,1,44,163.5
0.05,0.14,0.22,0.1,0.02,0.01,0.0,2024,0.04,0.01,4000,1,36,149.5
0.04,0.13,0.22,0.1,0.02,0.01,0.0,1974,0.04,0.01,4000,1,39,153.5
0.05,0.14,0.25,0.11,0.03,0.01,0.0,1969,0.04,0.01,4000,1,39,159.5
0.06,0.15,0.24,0.1,0.03,0.01,0.0,2009,0.04,0.01,4000,1,35,156.875
0.06,0.16,0.25,0.11,0.03,0.01,0.0,1960,0.04,0.01,4000,1,36,161.75
0.05,0.16,0.25,0.1,0.03,0.01,0.0,1993,0.04,0.01,4000,1,34,160.875
0.06,0.17,0.3,0.08,0.03,0.01,0.01,2217,0.04,0.01,4000,1,28,142.25
0.07,0.19,0.3,0.06,0.02,0.01,0.01,2410,0.03,0.01,4000,1,25,129.0
0.06,0.16,0.26,0.07,0.02,0.01,0.01,2322,0.03,0.01,4000,1,27,134.375
0.05,0.13,0.22,0.08,0.02,0.01,0.01,2225,0.04,0.01,4000,1,35,145.125
0.05,0.14,0.23,0.08,0.02,0.01,0.0,2442,0.03,0.01,4000,1,30,134.875
0.05,0.15,0.28,0.08,0.02,0.01,0.0,2552,0.03,0.01,4000,1,28,130.875
0.05,0.14,0.27,0.08,0.02,0.01,0.0,2541,0.03,0.01,4000,1,32,131.75
0.1,0.3,0.52,0.0,0.0,0.0,0.0,1480,0.01,0.0,4000,1,9,25.171875
0.05,0.14,0.24,0.08,0.02,0.01,0.0,2393,0.03,0.01,4000,1,32,137.625
0.05,0.13,0.22,0.09,0.03,0.01,0.0,2299,0.04,0.01,4000,1,31,143.625
0.06,0.14,0.24,0.08,0.03,0.01,0.01,2387,0.03,0.01,4000,1,28,138.125
0.06,0.18,0.35,0.06,0.02,0.01,0.01,2734,0.03,0.01,4000,1,22,120.75
0.09,0.22,0.37,0.06,0.02,0.01,0.01,2824,0.03,0.0,4000,1,19,117.3125
0.07,0.21,0.36,0.06,0.02,0.01,0.0,2892,0.03,0.0,4000,1,19,115.625
0.07,0.18,0.34,0.07,0.02,0.01,0.0,2616,0.03,0.01,4000,1,25,126.8125
0.05,0.15,0.26,0.08,0.02,0.01,0.0,2436,0.03,0.01,4000,1,27,134.25
0.05,0.15,0.28,0.08,0.02,0.01,0.0,2376,0.03,0.01,4000,1,30,136.5
0.06,0.17,0.25,0.08,0.02,0.01,0.0,2320,0.03,0.01,4000,1,35,139.875
0.06,0.17,0.33,0.08,0.02,0.01,0.0,2550,0.03,0.01,4000,1,27,127.375
0.06,0.15,0.27,0.08,0.02,0.01,0.0,2440,0.03,0.01,4000,1,29,132.75
0.07,0.2,0.33,0.07,0.02,0.01,0.0,2588,0.03,0.01,4000,1,28,123.9375
0.07,0.18,0.29,0.08,0.02,0.01,0.0,2440,0.03,0.01,4000,1,31,132.0
0.05,0.15,0.27,0.09,0.02,0.01,0.0,2309,0.03,0.01,4000,1,31,139.875
0.07,0.19,0.34,0.08,0.02,0.01,0.0,2493,0.03,0.01,4000,1,24,129.125
0.07,0.19,0.31,0.08,0.02,0.01,0.01,2354,0.04,0.01,4000,1,26,140.5
0.06,0.18,0.29,0.08,0.03,0.01,0.01,2292,0.04,0.01,4000,1,28,146.375
0.06,0.16,0.28,0.08,0.02,0.01,0.0,2311,0.03,0.01,4000,1,26,133.5
0.07,0.18,0.34,0.07,0.02,0.01,0.01,2537,0.03,0.0,4000,1,19,115.75
0.06,0.17,0.29,0.07,0.03,0.01,0.01,2466,0.03,0.01,4000,1,22,133.25
0.07,0.18,0.32,0.07,0.02,0.01,0.01,2572,0.03,0.01,4000,1,24,127.125
0.07,0.21,0.36,0.06,0.02,0.01,0.0,2855,0.03,0.0,4000,1,19,113.1875
0.07,0.18,0.29,0.06,0.02,0.01,0.0,2735,0.03,0.01,4000,1,24,116.0625
0.07,0.17,0.28,0.05,0.02,0.01,0.01,2800,0.03,0.01,4000,1,24,110.9375
0.05,0.16,0.26,0.06,0.02,0.01,0.0,2668,0.03,0.01,4000,1,30,113.375
0.06,0.18,0.31,0.05,0.01,0.01,0.0,2948,0.02,0.01,4000,1,22,96.0625
0.07,0.2,0.31,0.06,0.01,0.01,0.0,2713,0.03,0.01,4000,1,25,102.6875
0.06,0.18,0.31,0.05,0.01,0.0,0.0,2957,0.02,0.01,4000,1,22,92.6875
0.07,0.19,0.33,0.04,0.01,0.0,0.0,3146,0.02,0.0,4000,1,19,85.5
0.07,0.2,0.31,0.05,0.01,0.0,0.0,2965,0.02,0.01,4000,1,23,89.6875
0.07,0.19,0.32,0.05,0.01,0.0,0.0,2940,0.02,0.01,4000,1,22,89.5
0.06,0.19,0.31,0.05,0.02,0.01,0.0,2770,0.03,0.01,4000,1,24,102.6875
0.08,0.21,0.33,0.05,0.01,0.01,0.0,2921,0.02,0.01,4000,1,21,97.625
0.07,0.2,0.33,0.05,0.01,0.01,0.0,2981,0.02,0.01,4000,1,20,95.0
0.07,0.18,0.29,0.06,0.02,0.01,0.0,2601,0.03,0.01,4000,1,28,110.375
0.05,0.14,0.24,0.05,0.01,0.0,0.0,2461,0.03,0.01,4000,1,33,104.5
0.06,0.17,0.27,0.05,0.01,0.0,0.0,2457,0.03,0.01,4000,1,30,104.125
0.14,0.38,0.57,0.01,0.0,0.0,0.0,1233,0.01,0.0,4000,1,7,24.75
0.07,0.19,0.34,0.06,0.02,0.01,0.01,2339,0.03,0.01,4000,1,22,118.3125
0.08,0.24,0.38,0.06,0.02,0.01,0.0,2544,0.03,0.0,4000,1,17,110.0625
0.08,0.24,0.39,0.06,0.02,0.01,0.01,2447,0.03,0.0,4000,1,16,115.0
0.09,0.23,0.37,0.07,0.03,0.01,0.01,2200,0.03,0.0,4000,1,18,132.5
0.09,0.22,0.4,0.07,0.03,0.02,0.01,2184,0.03,0.0,4000,1,14,132.125
0.08,0.23,0.37,0.09,0.04,0.02,0.01,1829,0.04,0.01,4000,1,20,162.125
0.08,0.22,0.38,0.08,0.03,0.02,0.01,2038,0.04,0.0,4000,1,16,144.125
0.09,0.22,0.34,0.09,0.04,0.02,0.01,1722,0.04,0.01,4000,1,23,171.375
0.09,0.26,0.43,0.07,0.03,0.02,0.01,2069,0.04,0.0,4000,1,14,141.0
0.08,0.23,0.41,0.07,0.03,0.02,0.01,2055,0.04,0.0,4000,1,13,140.375
0.05,0.17,0.31,0.08,0.04,0.02,0.01,1845,0.04,0.01,4000,1,22,156.875
0.06,0.17,0.28,0.07,0.03,0.01,0.01,1974,0.04,0.01,4000,1,26,145.875
0.05,0.15,0.25,0.08,0.03,0.01,0.01,2035,0.04,0.01,4000,1,27,142.125
0.06,0.17,0.31,0.08,0.02,0.01,0.01,2148,0.03,0.01,4000,1,26,133.375
0.05,0.14,0.26,0.08,0.02,0.01,0.01,2062,0.03,0.01,4000,1,33,139.25
0.06,0.17,0.29,0.07,0.02,0.01,0.0,2244,0.03,0.01,4000,1,32,128.375
0.05,0.15,0.29,0.07,0.02,0.01,0.0,2259,0.03,0.01,4000,1,28,128.5
0.07,0.2,0.33,0.07,0.02,0.01,0.01,2323,0.03,0.01,4000,1,26,134.375
0.06,0.17,0.29,0.07,0.02,0.01,0.01,2273,0.03,0.01,4000,1,28,127.9375
0.06,0.16,0.29,0.07,0.02,0.01,0.01,2377,0.03,0.01,4000,1,23,122.0625
0.07,0.21,0.36,0.06,0.02,0.01,0.01,2500,0.03,0.0,4000,1,18,116.1875
0.09,0.22,0.39,0.05,0.02,0.01,0.01,2555,0.03,0.0,4000,1,16,119.6875
0.08,0.22,0.35,0.06,0.02,0.01,0.01,2441,0.03,0.01,4000,1,21,126.8125
0.06,0.16,0.27,0.07,0.02,0.01,0.01,2219,0.03,0.01,4000,1,27,139.625
0.05,0.15,0.25,0.07,0.02,0.01,0.01,2197,0.04,0.01,4000,1,33,143.0
0.07,0.18,0.31,0.06,0.02,0.01,0.0,2403,0.03,0.01,4000,1,29,123.9375
0.06,0.18,0.29,0.06,0.02,0.01,0.0,2526,0.03,0.01,4000,1,24,119.4375
0.09,0.23,0.39,0.06,0.02,0.01,0.0,2871,0.03,0.0,4000,1,17,106.625
0.08,0.21,0.37,0.06,0.01,0.01,0.0,2987,0.03,0.0,4000,1,18,101.0625
0.09,0.22,0.36,0.05,0.02,0.01,0.0,3153,0.03,0.0,4000,1,19,101.8125
0.06,0.18,0.31,0.05,0.02,0.01,0.0,3151,0.03,0.01,4000,1,21,100.75
0.08,0.18,0.29,0.05,0.02,0.01,0.0,3132,0.03,0.01,4000,1,25,100.75
0.07,0.22,0.38,0.04,0.01,0.01,0.0,3911,0.02,0.0,4000,1,15,82.375
0.09,0.23,0.39,0.03,0.01,0.0,0.0,4015,0.02,0.0,4000,1,14,75.125
0.07,0.19,0.32,0.04,0.01,0.01,0.0,3624,0.02,0.01,4000,1,20,84.8125
0.07,0.2,0.31,0.04,0.02,0.01,0.0,3478,0.02,0.01,4000,1,23,87.0625
0.06,0.19,0.32,0.04,0.01,0.0,0.0,3578,0.02,0.01,4000,1,20,85.1875
